customerId,RG_case,Missing_Daily_Transactions,CountryName,LanguageName,Gender,YearofBirth,age_at_registration,sum_stakes_fixedodds,sum_bets_fixedodds,bettingdays_fixedodds,duration_fixedodds,frequency_fixedodds,bets_per_day_fixedodds,euros_per_bet_fixedodds,net_loss_fixedodds,percent_lost_fixedodds,sum_stakes_liveaction,sum_bets_liveaction,bettingdays_liveaction,duration_liveaction,frequency_liveaction,bets_per_day_liveaction,euros_per_bet_liveaction,net_loss_liveaction,percent_lost_liveaction,sum_stakes_casino,sum_bets_casino,bettingdays_casino,duration_casino,frequency_casino,bets_per_day_casino,euros_per_bet_casino,net_loss_casino,percent_lost_casino,net_loss_fixedodds_nonzero,percent_lost_fixedodds_nonzero,net_loss_liveaction_nonzero,percent_lost_liveaction_nonzero,net_loss_casino_nonzero,percent_lost_casino_nonzero,sum_stakes_fixedodds_sqrt,sum_bets_fixedodds_sqrt,bettingdays_fixedodds_sqrt,duration_fixedodds_sqrt,frequency_fixedodds_sqrt,bets_per_day_fixedodds_sqrt,euros_per_bet_fixedodds_sqrt,net_loss_fixedodds_nonzero_sqrt,percent_lost_fixedodds_nonzero_sqrt,sum_stakes_liveaction_sqrt,sum_bets_liveaction_sqrt,bettingdays_liveaction_sqrt,duration_liveaction_sqrt,frequency_liveaction_sqrt,bets_per_day_liveaction_sqrt,euros_per_bet_liveaction_sqrt,net_loss_liveaction_nonzero_sqrt,percent_lost_liveaction_nonzero_sqrt,sum_stakes_casino_sqrt,sum_bets_casino_sqrt,bettingdays_casino_sqrt,duration_casino_sqrt,frequency_casino_sqrt,bets_per_day_casino_sqrt,euros_per_bet_casino_sqrt,net_loss_casino_nonzero_sqrt,percent_lost_casino_nonzero_sqrt,sum_stakes_fixedodds_sqrt_zeros,sum_bets_fixedodds_sqrt_zeros,bettingdays_fixedodds_sqrt_zeros,duration_fixedodds_sqrt_zeros,frequency_fixedodds_sqrt_zeros,bets_per_day_fixedodds_sqrt_zeros,euros_per_bet_fixedodds_sqrt_zeros,net_loss_fixedodds_sqrt_zeros,percent_lost_fixedodds_sqrt_zeros,sum_stakes_liveaction_sqrt_zeros,sum_bets_liveaction_sqrt_zeros,bettingdays_liveaction_sqrt_zeros,duration_liveaction_sqrt_zeros,frequency_liveaction_sqrt_zeros,bets_per_day_liveaction_sqrt_zeros,euros_per_bet_liveaction_sqrt_zeros,net_loss_liveaction_sqrt_zeros,percent_lost_liveaction_sqrt_zeros,sum_stakes_casino_sqrt_zeros,sum_bets_casino_sqrt_zeros,bettingdays_casino_sqrt_zeros,duration_casino_sqrt_zeros,frequency_casino_sqrt_zeros,bets_per_day_casino_sqrt_zeros,euros_per_bet_casino_sqrt_zeros,net_loss_casino_sqrt_zeros,churn,DaysLastOrder
2631959,1,0,Germany,German,M,1979,26,26701,55,41,1421,0,1,485,-3748,0,4742,30,14,851,0,2,158,-65,0,484,54,5,44,0,11,9,-67,0,29,13,22,8,35785,7,163,7,6,38,0,1,22,172,4,69,5,4,29,0,1,13,148,3,22,7,2,7,0,3,3,189,3,163,7,6,38,0,1,22,172,4,69,5,4,29,0,1,13,148,3,22,7,2,7,0,3,3,189,TRUE,157
3510474,1,0,Belgium,French,M,1971,34,10777,333,106,1546,0,3,32,2755,0,2205,149,37,1535,0,4,15,-31,0,35973,13,22032,8,104,18,10,39,0,2,6,190,4,47,12,6,39,0,2,4,148,3,104,18,10,39,0,2,6,190,4,47,12,6,39,0,2,4,148,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,157
3458145,1,0,Germany,German,M,1970,36,8465,2275,337,1555,0,7,4,4863,1,56447,4542,446,1520,0,10,12,8337,0,218,103,1,1,1,103,2,27,0,38081,14,30400,8,35879,7,92,48,18,39,0,3,2,195,4,238,67,21,39,1,3,4,174,3,15,10,1,1,1,10,1,189,3,92,48,18,39,0,3,2,195,4,238,67,21,39,1,3,4,174,3,15,10,1,1,1,10,1,189,TRUE,157
3567291,1,0,Germany,German,M,1983,23,180,11,7,9,1,2,16,180,1,442,16,7,878,0,2,28,219,0,33398,14,22282,8,13,3,3,3,1,1,4,183,4,21,4,3,30,0,2,5,149,3,13,3,3,3,1,1,4,183,4,21,4,3,30,0,2,5,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,156
1349250,1,0,Poland,Polish,M,1982,22,37,17,14,1283,0,1,2,17,0,1,1,1,1,1,1,1,1,1,33235,13,35853,8,6,4,4,36,0,1,1,182,4,1,1,1,1,1,1,1,189,3,6,4,4,36,0,1,1,182,4,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,189,3,,,,,,,,,,,,,,,,,,,,TRUE,156
1594288,0,0,Germany,German,F,1975,30,1100,1469,155,1560,0,9,1,206,0,2115,1511,135,1809,0,11,1,317,0,9428,2660,50,1595,0,53,4,493,0,33424,13,22,8,36345,7,33,38,12,39,0,3,1,183,4,46,39,12,43,0,3,1,150,3,97,52,7,40,0,7,2,191,3,33,38,12,39,0,3,1,183,4,46,39,12,43,0,3,1,150,3,97,52,7,40,0,7,2,191,TRUE,156
2337641,0,0,Italy_BAW,Italian,M,1974,31,5294,84,28,1294,0,3,63,-1248,0,13304,742,107,1371,0,7,18,1814,0,838800,19343,273,1318,0,71,43,15,0,31970,13,23877,8,51,7,73,9,5,36,0,2,8,179,4,115,27,10,37,0,3,4,155,3,916,139,17,36,0,8,7,226,3,73,9,5,36,0,2,8,179,4,115,27,10,37,0,3,4,155,3,916,139,17,36,0,8,7,226,TRUE,156
1692544,1,0,Germany,German,M,1965,39,11557,352,43,677,0,8,33,910,0,153320,2498,97,683,0,26,61,4620,0,34128,13,26683,8,108,19,7,26,0,3,6,185,4,392,50,10,26,0,5,8,163,3,108,19,7,26,0,3,6,185,4,392,50,10,26,0,5,8,163,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,156
1364138,0,0,Germany,German,F,1960,44,22,25,16,548,0,2,1,18,1,158,167,53,443,0,3,1,-3,0,33236,14,22060,8,5,5,4,23,0,1,1,182,4,13,13,7,21,0,2,1,149,3,5,5,4,23,0,1,1,182,4,13,13,7,21,0,2,1,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,156
2400234,0,0,Germany,German,M,1986,19,10,5,4,14,0,1,2,10,1,33228,14,3,2,2,4,1,1,1,182,4,3,2,2,4,1,1,1,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,155
1979513,0,0,Germany,German,M,1983,21,225,47,29,1669,0,2,5,-73,0,159,38,14,1069,0,3,4,129,1,6,6,2,617,0,3,1,4,1,33145,13,22,9,35856,8,15,7,5,41,0,1,2,182,4,13,6,4,33,0,2,2,149,3,2,2,1,25,0,2,1,189,3,15,7,5,41,0,1,2,182,4,13,6,4,33,0,2,2,149,3,2,2,1,25,0,2,1,189,TRUE,155
1052452,1,0,Austria,German,M,1981,22,143,26,23,795,0,1,5,117,1,5,2,1,1,1,2,3,5,1,302,251,10,540,0,25,1,11,0,33335,14,22068,9,35863,7,12,5,5,28,0,1,2,183,4,2,1,1,1,1,1,2,149,3,17,16,3,23,0,5,1,189,3,12,5,5,28,0,1,2,183,4,2,1,1,1,1,1,2,149,3,17,16,3,23,0,5,1,189,TRUE,155
2674431,1,0,Germany,German,M,1979,26,276,57,27,403,0,2,5,54,0,10760,1279,142,836,0,9,8,341,0,33272,13,22404,8,17,8,5,20,0,1,2,182,4,104,36,12,29,0,3,3,150,3,17,8,5,20,0,1,2,182,4,104,36,12,29,0,3,3,150,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,155
376200,0,0,Germany,German,M,1975,26,2946,336,126,1716,0,3,9,343,0,270,40,10,1298,0,4,7,16,0,2783,1183,12,1439,0,99,2,214,0,34,13,22079,8,36066,7,54,18,11,41,0,2,3,183,4,16,6,3,36,0,2,3,149,3,53,34,3,38,0,10,2,190,3,54,18,11,41,0,2,3,183,4,16,6,3,36,0,2,3,149,3,53,34,3,38,0,10,2,190,TRUE,155
2662389,0,0,Portugal,Portuguese,M,1973,32,191,36,13,159,0,3,5,65,0,2065,241,32,404,0,8,9,146,0,33283,13,22209,8,14,6,4,13,0,2,2,182,4,45,16,6,20,0,3,3,149,3,14,6,4,13,0,2,2,182,4,45,16,6,20,0,3,3,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,155
3371560,0,0,Germany,German,F,1957,48,85,18,6,665,0,3,5,59,1,33277,14,9,4,2,26,0,2,2,182,4,9,4,2,26,0,2,2,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,155
3555377,0,0,Czech,Republic,M,1971,34,159,20,11,418,0,2,8,139,1,107,39,12,408,0,3,3,-7,0,33357,14,22056,8,13,4,3,20,0,1,3,183,4,10,6,3,20,0,2,2,149,3,13,4,3,20,0,1,3,183,4,10,6,3,20,0,2,2,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,154
3430600,0,0,Germany,German,F,1988,18,62,32,20,39,1,2,2,27,0,87,62,18,32,1,3,1,33,0,33245,13,22096,8,8,6,4,6,1,1,1,182,4,9,8,4,6,1,2,1,149,3,8,6,4,6,1,1,1,182,4,9,8,4,6,1,2,1,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,154
2868064,0,0,Germany,German,M,1988,17,179,109,52,717,0,2,2,101,1,8,8,4,86,0,2,1,3,0,860,286,4,265,0,72,3,19,0,33319,14,22066,8,35871,7,13,10,7,27,0,1,1,183,4,3,3,2,9,0,1,1,149,3,29,17,2,16,0,8,2,189,3,13,10,7,27,0,1,1,183,4,3,3,2,9,0,1,1,149,3,29,17,2,16,0,8,2,189,TRUE,154
612580,0,0,Germany,German,M,1984,18,162,101,22,2089,0,5,2,94,1,13,4,3,2088,0,1,3,6,0,33312,14,22069,8,13,10,5,46,0,2,1,183,4,4,2,2,46,0,1,2,149,3,13,10,5,46,0,2,1,183,4,4,2,2,46,0,1,2,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,154
3297399,0,0,Germany,German,M,1983,22,105,82,21,59,0,4,1,18,0,129,61,17,58,0,4,2,2,0,33236,13,22065,8,10,9,5,8,1,2,1,182,4,11,8,4,8,1,2,1,149,3,10,9,5,8,1,2,1,182,4,11,8,4,8,1,2,1,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,154
3517768,0,0,Germany,German,M,1983,23,98,41,14,838,0,3,2,64,1,33282,14,10,6,4,29,0,2,2,182,4,10,6,4,29,0,2,2,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,154
1104183,0,0,Poland,Polish,M,1983,21,439,178,66,723,0,3,2,65,0,833,171,36,708,0,5,5,59,0,33283,13,22122,8,21,13,8,27,0,2,2,182,4,29,13,6,27,0,2,2,149,3,21,13,8,27,0,2,2,182,4,29,13,6,27,0,2,2,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,154
618006,1,0,Austria,German,M,1979,23,1331,84,55,1110,0,2,16,29,0,280,19,13,994,0,1,15,-23,0,619446,61412,411,2219,0,149,10,18,0,33,13,22,8,54,7,36,9,7,33,0,1,4,182,4,17,4,4,32,0,1,4,148,3,787,248,20,47,0,12,3,233,3,36,9,7,33,0,1,4,182,4,17,4,4,32,0,1,4,148,3,787,248,20,47,0,12,3,233,TRUE,154
3356540,0,0,Germany,German,M,1976,30,1376,264,74,1573,0,4,5,389,0,7,3,2,511,0,2,2,7,1,33607,13,22070,9,37,16,9,40,0,2,2,183,4,3,2,1,23,0,1,2,149,3,37,16,9,40,0,2,2,183,4,3,2,1,23,0,1,2,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,154
693201,1,0,Germany,German,M,1974,28,15884,3633,278,2222,0,13,4,2905,0,149712,7015,370,2569,0,19,21,23406,0,36123,13,45469,8,126,60,17,47,0,4,2,190,4,387,84,19,51,0,4,5,213,3,126,60,17,47,0,4,2,190,4,387,84,19,51,0,4,5,213,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,154
622333,1,0,Germany,German,M,1973,29,50925,405,219,1711,0,2,126,1234,0,816623,3283,450,2033,0,7,249,28251,0,34452,13,50314,8,226,20,15,41,0,1,11,186,4,904,57,21,45,0,3,16,224,3,226,20,15,41,0,1,11,186,4,904,57,21,45,0,3,16,224,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,154
734137,0,0,Germany,German,M,1965,38,250,11,8,1673,0,1,23,250,1,33468,14,16,3,3,41,0,1,5,183,4,16,3,3,41,0,1,5,183,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,154
3509547,0,0,Germany,German,F,1964,42,340,5,3,9,0,2,68,340,1,14727,397,19,33,1,21,37,1180,0,33558,14,23243,8,18,2,2,3,1,1,8,183,4,121,20,4,6,1,5,6,152,3,18,2,2,3,1,1,8,183,4,121,20,4,6,1,5,6,152,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,154
2885245,0,0,Germany,German,M,1979,26,183,9,5,6,1,2,20,78,0,33296,13,14,3,2,2,1,1,5,182,4,14,3,2,2,1,1,5,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,153
1775842,0,0,Germany,German,M,1979,26,148,54,16,1753,0,3,3,44,0,147,67,15,1748,0,4,2,11,0,33262,13,22074,8,12,7,4,42,0,2,2,182,4,12,8,4,42,0,2,1,149,3,12,7,4,42,0,2,2,182,4,12,8,4,42,0,2,1,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,153
3200300,0,0,France_COM,French,M,1967,38,70,33,7,8,1,5,2,16,0,33234,13,8,6,3,3,1,2,1,182,4,8,6,3,3,1,2,1,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,153
1800624,0,0,Portugal,Portuguese,M,1972,33,153,165,32,929,0,5,1,5,0,81,67,14,929,0,5,1,34,0,129,557,8,374,0,70,0,23,0,33223,13,22097,8,36,7,12,13,6,30,0,2,1,182,4,9,8,4,30,0,2,1,149,3,11,24,3,19,0,8,0,189,3,12,13,6,30,0,2,1,182,4,9,8,4,30,0,2,1,149,3,11,24,3,19,0,8,0,189,TRUE,152
3551338,1,0,Portugal,Portuguese,M,1969,37,45,9,4,16,0,2,5,8,0,8,9,4,11,0,2,1,6,1,40026,335,29,973,0,12,119,569,0,33226,13,22069,9,36421,7,7,3,2,4,1,2,2,182,4,3,3,2,3,1,2,1,149,3,200,18,5,31,0,3,11,191,3,7,3,2,4,1,2,2,182,4,3,3,2,3,1,2,1,149,3,200,18,5,31,0,3,11,191,TRUE,152
3302342,1,0,Germany,German,M,1955,50,6094,772,206,1388,0,4,8,1278,0,45273,6093,328,1511,0,19,7,9057,0,34496,13,31120,8,78,28,14,37,0,2,3,186,4,213,78,18,39,0,4,3,176,3,78,28,14,37,0,2,3,186,4,213,78,18,39,0,4,3,176,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,152
1791277,0,0,Germany,German,M,1987,18,816,347,98,1586,0,4,2,117,0,98,40,21,1231,0,2,2,17,0,33335,13,22080,8,29,19,10,40,0,2,2,183,4,10,6,5,35,0,1,2,149,3,29,19,10,40,0,2,2,183,4,10,6,5,35,0,1,2,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,151
121115,0,0,Austria,German,F,1981,18,471,54,29,463,0,2,9,-11,0,48,4,3,368,0,1,12,-7,0,33207,13,22056,8,22,7,5,22,0,1,3,182,4,7,2,2,19,0,1,3,149,3,22,7,5,22,0,1,3,182,4,7,2,2,19,0,1,3,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,151
1624023,0,0,France_COM,French,M,1981,24,1800,214,140,1829,0,2,8,355,0,505,68,25,1843,0,3,7,-33,0,91,72,2,2,1,36,1,18,0,33573,13,22030,8,35870,7,42,15,12,43,0,1,3,183,4,22,8,5,43,0,2,3,148,3,10,8,1,1,1,6,1,189,3,42,15,12,43,0,1,3,183,4,22,8,5,43,0,2,3,148,3,10,8,1,1,1,6,1,189,TRUE,150
1448966,0,0,Turkey,Turkish,M,1981,24,2324,290,159,534,0,2,8,60,0,138,46,23,520,0,2,3,36,0,33278,13,22099,8,48,17,13,23,1,1,3,182,4,12,7,5,23,0,1,2,149,3,48,17,13,23,1,1,3,182,4,12,7,5,23,0,1,2,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,150
3566442,0,0,Poland,Polish,M,1978,27,132,1,1,2,1,1,132,-120,-1,107,2,2,2,1,1,53,-25,0,256,22,1,1,1,22,12,216,1,33,12,22,8,36068,8,11,1,1,1,1,1,11,182,3,10,1,1,1,1,1,7,148,3,16,5,1,1,1,5,3,190,3,11,1,1,1,1,1,11,182,3,10,1,1,1,1,1,7,148,3,16,5,1,1,1,5,3,190,TRUE,150
3521814,0,0,Germany,German,M,1984,21,364,15,11,405,0,1,24,62,0,85,81,2,359,0,41,1,9,0,33280,13,35861,7,19,4,3,20,0,1,5,182,4,9,9,1,19,0,6,1,189,3,19,4,3,20,0,1,5,182,4,0,0,0,0,0,0,0,0,0,9,9,1,19,0,6,1,189,3,,,,,,,,,,,,,,,,,,,,TRUE,149
600062,1,0,Germany,German,M,1982,19,20287,2210,519,2639,0,4,9,2415,0,649692,7963,819,2737,0,10,82,18486,0,35633,13,40549,8,142,47,23,51,0,2,3,189,4,806,89,29,52,1,3,9,201,3,142,47,23,51,0,2,3,189,4,806,89,29,52,1,3,9,201,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,149
1692020,0,0,Germany,German,M,1985,20,36,36,34,968,0,1,1,15,0,33233,13,6,6,6,31,0,1,1,182,4,6,6,6,31,0,1,1,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,147
2628935,1,0,Germany,German,M,1985,20,48,7,4,1064,0,2,7,48,1,5,1,1,1,1,1,5,5,1,686818,8789,75,1079,0,117,78,-1,0,33266,14,22068,9,34704,7,7,3,2,33,0,1,3,182,4,2,1,1,1,1,1,2,149,3,829,94,9,33,0,11,9,186,3,7,3,2,33,0,1,3,182,4,2,1,1,1,1,1,2,149,3,829,94,9,33,0,11,9,186,TRUE,147
1834871,0,0,Spain,Spanish,M,1982,23,13245,599,275,1508,0,2,22,3617,0,5791,285,126,1502,0,2,20,2096,0,307684,28830,228,1464,0,126,11,13,0,36835,13,24159,8,48,7,115,24,17,39,0,1,5,192,4,76,17,11,39,0,2,5,155,3,555,170,15,38,0,11,3,220,3,115,24,17,39,0,1,5,192,4,76,17,11,39,0,2,5,155,3,555,170,15,38,0,11,3,220,TRUE,147
3158347,1,0,Italy_IT,Italian,M,1979,26,4545,12,7,1372,0,2,379,1773,0,34991,13,67,3,3,37,0,1,19,187,4,67,3,3,37,0,1,19,187,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,147
1804765,1,0,Germany,German,M,1986,18,305,45,22,1194,0,2,7,20,0,101,9,7,1193,0,1,11,-14,0,1181,72,7,1040,0,10,16,73,0,33238,13,22049,8,35925,7,17,7,5,35,0,1,3,182,4,10,3,3,35,0,1,3,148,3,34,8,3,32,0,3,4,190,3,17,7,5,35,0,1,3,182,4,10,3,3,35,0,1,3,148,3,34,8,3,32,0,3,4,190,TRUE,146
3649908,0,0,France_COM,French,M,1969,37,60,2,1,1,1,2,30,60,1,38,5,3,4,1,2,8,22,1,33278,14,22085,9,8,1,1,1,1,1,5,182,4,6,2,2,2,1,1,3,149,3,8,1,1,1,1,1,5,182,4,6,2,2,2,1,1,3,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,145
1290981,0,0,Poland,Polish,M,1982,22,272,126,76,947,0,2,2,99,0,544,252,64,834,0,4,2,34,0,145,86,1,1,1,86,2,9,0,33,13,22,8,35861,7,17,11,9,31,0,1,1,183,4,23,16,8,29,0,2,1,149,3,12,9,1,1,1,9,1,189,3,17,11,9,31,0,1,1,183,4,23,16,8,29,0,2,1,149,3,12,9,1,1,1,9,1,189,TRUE,144
3523419,1,0,Germany,German,M,1985,20,3387,506,97,1421,0,5,7,190,0,2775,250,69,1409,0,4,11,164,0,1976,653,13,983,0,50,3,255,0,33,13,22,8,36107,7,58,22,10,38,0,2,3,183,4,53,16,8,38,0,2,3,149,3,44,26,4,31,0,7,2,190,3,58,22,10,38,0,2,3,183,4,53,16,8,38,0,2,3,149,3,44,26,4,31,0,7,2,190,TRUE,143
3616138,1,0,Poland,Polish,M,1984,22,37,5,4,805,0,1,7,37,1,363,44,4,4,1,11,8,50,0,33255,14,22113,8,6,2,2,28,0,1,3,182,4,19,7,2,2,1,3,3,149,3,6,2,2,28,0,1,3,182,4,19,7,2,2,1,3,3,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,143
2672817,0,0,Germany,German,M,1984,21,112,83,15,151,0,6,1,42,0,14,1,1,1,1,1,14,-2,0,33260,13,22061,8,11,9,4,12,0,2,1,182,4,4,1,1,1,1,1,4,149,3,11,9,4,12,0,2,1,182,4,4,1,1,1,1,1,4,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,143
3153898,1,0,Belgium,Dutch,M,1982,24,619,274,57,743,0,5,2,106,0,8276,2503,119,995,0,21,3,654,0,10760,1452,5,844,0,290,7,2796,0,33324,13,23,8,38648,7,25,17,8,27,0,2,2,183,4,91,50,11,32,0,5,2,151,3,104,38,2,29,0,17,3,197,3,25,17,8,27,0,2,2,183,4,91,50,11,32,0,5,2,151,3,104,38,2,29,0,17,3,197,TRUE,143
1504089,0,0,Spain,Spanish,M,1981,23,2995,387,72,1460,0,5,8,132,0,4212,181,41,1458,0,4,23,255,0,33350,13,22318,8,55,20,8,38,0,2,3,183,4,65,13,6,38,0,2,5,149,3,55,20,8,38,0,2,3,183,4,65,13,6,38,0,2,5,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,143
3615713,0,0,Germany,German,M,1979,27,73,11,7,350,0,2,7,42,1,33260,14,9,3,3,19,0,1,3,182,4,9,3,3,19,0,1,3,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,143
759655,0,0,Germany,German,M,1978,25,2861,1832,255,2453,0,7,2,-163,0,4809,2821,246,2432,0,11,2,514,0,727,3193,7,22,0,456,0,112,0,33055,13,22577,8,35964,7,53,43,16,50,0,3,1,182,4,69,53,16,49,0,3,1,150,3,27,57,3,5,1,21,0,190,3,53,43,16,50,0,3,1,182,4,69,53,16,49,0,3,1,150,3,27,57,3,5,1,21,0,190,TRUE,143
3186379,1,0,Germany,German,M,1988,18,2685,153,69,1011,0,2,18,578,0,117006,5476,249,1017,0,22,21,8100,0,33796,13,30163,8,52,12,8,32,0,1,4,184,4,342,74,16,32,0,5,5,174,3,52,12,8,32,0,1,4,184,4,342,74,16,32,0,5,5,174,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,142
3307308,0,0,Germany,German,F,1986,19,13,4,3,74,0,1,3,7,1,33225,14,4,2,2,9,0,1,2,182,4,4,2,2,9,0,1,2,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,141
3658458,0,0,Germany,German,F,1949,57,10,1,1,1,1,1,10,10,1,1737,71,9,298,0,8,24,170,0,33228,14,22233,8,3,1,1,1,1,1,3,182,4,42,8,3,17,0,3,5,149,3,3,1,1,1,1,1,3,182,4,42,8,3,17,0,3,5,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,141
3578811,0,0,Spain,Spanish,M,1985,21,76,5,3,259,0,2,15,-170,-2,604,13,5,174,0,3,46,114,0,33048,11,22177,8,9,2,2,16,0,1,4,182,3,25,4,2,13,0,2,7,149,3,9,2,2,16,0,1,4,182,3,25,4,2,13,0,2,7,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,140
971617,0,0,Germany,German,M,1985,18,344,38,16,885,0,2,9,104,0,785,114,14,1468,0,8,7,150,0,33322,13,22213,8,19,6,4,30,0,2,3,183,4,28,11,4,38,0,3,3,149,3,19,6,4,30,0,2,3,183,4,28,11,4,38,0,3,3,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,140
2696359,1,0,Germany,German,M,1983,23,193,31,24,982,0,1,6,-67,0,2569,255,34,1022,0,8,10,436,0,33151,13,22499,8,14,6,5,31,0,1,2,182,4,51,16,6,32,0,3,3,150,3,14,6,5,31,0,1,2,182,4,51,16,6,32,0,3,3,150,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,140
1066905,1,0,Germany,German,M,1980,24,528,95,37,1507,0,3,6,66,0,1219,295,35,1517,0,8,4,84,0,33284,13,22147,8,23,10,6,39,0,2,2,182,4,35,17,6,39,0,3,2,149,3,23,10,6,39,0,2,2,182,4,35,17,6,39,0,3,2,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,140
1504423,0,0,Germany,German,M,1978,27,440,90,55,1914,0,2,5,-135,0,33083,13,21,9,7,44,0,1,2,182,4,21,9,7,44,0,1,2,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,140
1524410,1,0,Poland,Polish,M,1976,29,596,197,68,613,0,3,3,79,0,28127,13519,567,613,1,24,2,3743,0,27,9,2,285,0,5,3,21,1,33,13,26,8,35873,8,24,14,8,25,0,2,2,182,4,168,116,24,25,1,5,1,161,3,5,3,1,17,0,2,2,189,3,24,14,8,25,0,2,2,182,4,168,116,24,25,1,5,1,161,3,5,3,1,17,0,2,2,189,TRUE,140
2117915,0,0,Spain,Spanish,M,1943,61,3156,51,17,279,0,3,62,760,0,13553,150,17,281,0,9,90,849,0,33978,13,22912,8,56,7,4,17,0,2,8,184,4,116,12,4,17,0,3,10,151,3,56,7,4,17,0,2,8,184,4,116,12,4,17,0,3,10,151,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,140
